Date,Open,High,Low,Close,Volume,Adj Close
2016-03-14,13.00,13.65,13.00,13.40,18800,13.40
2016-03-11,13.18,13.25,12.93,13.15,14700,13.15
2016-03-10,13.30,13.35,12.81,13.03,39000,13.03
2016-03-09,13.03,13.53,13.00,13.20,11100,13.20
2016-03-08,13.80,14.04,12.69,13.32,16900,13.32
2016-03-07,15.75,15.75,14.01,14.21,30300,14.21
2016-03-04,16.459999,17.00,15.25,15.75,38600,15.75
2016-03-03,17.02,17.40,16.77,16.889999,3000,16.889999
2016-03-02,17.00,17.26,16.799999,17.139999,5500,17.139999
2016-03-01,17.030001,17.82,16.02,17.299999,7700,17.299999
2016-02-29,17.370001,17.549999,17.00,17.00,1600,17.00
2016-02-26,17.25,18.01,17.25,18.01,1300,18.01
2016-02-25,17.469999,18.299999,17.10,17.639999,7100,17.639999
2016-02-24,17.879999,18.799999,16.940001,17.950001,19800,17.950001
2016-02-23,19.110001,19.799999,18.01,18.360001,91600,18.360001
2016-02-22,18.709999,19.84,18.709999,19.299999,10500,19.299999
2016-02-19,18.15,19.00,17.35,18.950001,13200,18.950001
2016-02-18,17.889999,19.34,17.08,17.60,52600,17.60
2016-02-17,16.809999,18.93,16.809999,18.43,25800,18.43
2016-02-16,15.55,17.40,15.24,16.950001,39900,16.950001
2016-02-12,14.95,15.76,14.94,15.73,8000,15.73
2016-02-11,14.80,15.69,14.79,15.05,27800,15.05
2016-02-10,14.53,15.35,14.51,15.19,33900,15.19
2016-02-09,15.22,15.32,14.52,14.69,30000,14.69
2016-02-08,15.67,15.67,14.54,15.00,28300,15.00
2016-02-05,17.459999,17.91,15.95,16.030001,17600,16.030001
2016-02-04,15.59,17.290001,15.59,16.99,7800,16.99
2016-02-03,15.18,15.68,14.90,15.68,33400,15.68
2016-02-02,15.48,15.48,14.66,14.97,18700,14.97
2016-02-01,14.95,15.70,14.69,15.25,42900,15.25
2016-01-29,15.76,16.10,15.35,15.45,22700,15.45
2016-01-28,16.200001,17.32,15.63,15.65,44700,15.65
2016-01-27,16.959999,17.40,15.20,16.35,76300,16.35
2016-01-26,16.68,18.24,16.620001,16.950001,142700,16.950001
2016-01-25,17.309999,17.309999,15.26,16.65,169300,16.65
2016-01-22,15.94,18.84,15.62,17.379999,100300,17.379999
2016-01-21,16.40,16.51,14.84,15.44,35000,15.44
2016-01-20,17.200001,17.200001,14.74,16.379999,34000,16.379999
2016-01-19,17.40,17.51,16.370001,17.01,35200,17.01
2016-01-15,16.50,17.24,15.43,17.07,57600,17.07
2016-01-14,14.88,17.25,14.70,16.98,26300,16.98
2016-01-13,16.469999,16.90,14.95,15.04,24000,15.04
2016-01-12,16.65,17.75,15.92,16.469999,28000,16.469999
2016-01-11,15.50,17.00,14.86,16.82,72700,16.82
2016-01-08,15.96,17.25,14.63,15.69,62600,15.69
2016-01-07,19.43,19.440001,15.14,15.48,94400,15.48
2016-01-06,19.700001,20.879999,18.889999,19.969999,51000,19.969999
2016-01-05,20.00,22.26,19.51,19.92,47400,19.92
2016-01-04,16.440001,20.040001,16.41,20.01,51200,20.01
