Date,Open,High,Low,Close,Volume,Adj Close
2016-03-15,11.34,11.40,10.94,11.19,13576900,11.19
2016-03-14,11.12,11.72,11.06,11.48,15309300,11.48
2016-03-11,11.65,11.70,11.16,11.22,14129500,11.22
2016-03-10,11.62,11.78,11.33,11.55,12665500,11.55
2016-03-09,11.90,11.92,11.41,11.51,16254700,11.51
2016-03-08,11.63,11.99,11.50,11.86,19338100,11.86
2016-03-07,11.15,11.86,11.06,11.68,25069700,11.68
2016-03-04,11.11,11.49,10.88,11.21,34975100,11.21
2016-03-03,10.53,10.92,10.35,10.84,20611000,10.84
2016-03-02,10.06,10.61,10.01,10.58,17520000,10.58
2016-03-01,10.20,10.28,9.90,10.18,20942300,10.18
2016-02-29,9.58,10.23,9.42,10.20,38597100,10.20
2016-02-26,9.65,9.71,8.89,9.59,65221300,9.59
2016-02-25,7.83,8.47,7.74,8.36,32408200,8.36
2016-02-24,7.50,7.73,7.35,7.70,10420300,7.70
2016-02-23,7.50,7.74,7.42,7.55,10362100,7.55
2016-02-22,7.35,7.45,7.15,7.40,12309800,7.40
2016-02-19,7.51,7.53,7.26,7.32,13496900,7.32
2016-02-18,7.74,7.83,7.56,7.63,12038700,7.63
2016-02-17,7.45,7.84,7.42,7.83,14551600,7.83
2016-02-16,7.10,7.48,6.90,7.42,12648200,7.42
2016-02-12,6.98,7.12,6.88,6.99,8380500,6.99
2016-02-11,7.39,7.49,6.93,6.99,10458000,6.99
2016-02-10,7.41,7.58,7.36,7.49,7202300,7.49
2016-02-09,7.27,7.54,7.26,7.39,8110100,7.39
2016-02-08,7.29,7.40,7.19,7.37,9955300,7.37
2016-02-05,7.25,7.56,7.20,7.40,9437100,7.40
2016-02-04,7.40,7.64,7.21,7.36,15009600,7.36
2016-02-03,7.45,7.79,7.27,7.73,12696400,7.73
2016-02-02,7.57,7.71,7.35,7.46,12872500,7.46
2016-02-01,7.18,7.50,7.04,7.46,8804500,7.46
2016-01-29,6.95,7.30,6.95,7.26,12842400,7.26
2016-01-28,7.00,7.08,6.80,6.82,8640600,6.82
2016-01-27,6.75,7.15,6.73,6.93,10963700,6.93
2016-01-26,6.69,6.87,6.60,6.79,9536200,6.79
2016-01-25,6.73,6.93,6.64,6.66,8232300,6.66
2016-01-22,6.65,6.77,6.51,6.75,10613500,6.75
2016-01-21,6.29,6.68,6.28,6.56,11707300,6.56
2016-01-20,6.43,6.45,6.00,6.31,23821300,6.31
2016-01-19,7.05,7.06,6.48,6.57,16108700,6.57
2016-01-15,7.11,7.21,6.89,7.01,19276700,7.01
2016-01-14,7.38,7.46,7.12,7.30,20702600,7.30
2016-01-13,7.33,7.47,7.25,7.36,16881600,7.36
2016-01-12,7.35,7.42,7.09,7.31,14902000,7.31
2016-01-11,7.29,7.30,7.08,7.30,13921300,7.30
2016-01-08,7.31,7.36,7.05,7.17,16079500,7.17
2016-01-07,7.12,7.37,7.09,7.26,24496100,7.26
2016-01-06,6.97,7.02,6.78,7.00,15944600,7.00
2016-01-05,6.97,7.23,6.92,7.17,19368000,7.17
2016-01-04,6.53,7.03,6.51,6.97,19300600,6.97
