Date,Open,High,Low,Close,Volume,Adj Close
2016-01-25,3.87,4.00,3.81,3.94,51086300,3.94
2016-01-22,4.59,4.66,3.80,3.94,107814100,3.94
2016-01-21,4.14,4.43,3.97,4.33,61066600,4.33
2016-01-20,3.77,4.13,3.52,4.07,88337200,4.07
2016-01-19,4.58,4.58,3.92,3.96,59735900,3.96
2016-01-15,3.80,4.35,3.77,4.35,72977600,4.35
2016-01-14,3.81,4.23,3.78,4.20,77641400,4.20
2016-01-13,4.18,4.28,3.70,3.74,64407300,3.74
2016-01-12,4.31,4.58,3.65,4.11,141281800,4.11
2016-01-11,5.40,5.42,4.23,4.31,117383000,4.31
2016-01-08,5.67,5.71,5.36,5.41,42195500,5.41
2016-01-07,5.98,6.04,5.43,5.61,66532900,5.61
2016-01-06,6.37,6.47,6.13,6.17,45246300,6.17
2016-01-05,6.62,6.73,6.51,6.71,37681800,6.71
2016-01-04,6.60,6.76,6.30,6.55,42971800,6.55
