Date,Open,High,Low,Close,Volume,Adj Close
2016-05-12,28.68,29.16,27.549999,28.68,24634500,28.68
2016-05-11,29.379999,29.799999,28.15,28.40,23861200,28.40
2016-05-10,28.799999,29.50,28.73,29.459999,17809600,29.459999
2016-05-09,27.709999,28.66,27.639999,28.059999,22758600,28.059999
2016-05-06,26.16,27.549999,26.139999,27.43,24043600,27.43
2016-05-05,26.74,26.879999,25.85,26.25,22265500,26.25
2016-05-04,25.90,26.43,25.629999,26.200001,27357600,26.200001
2016-05-03,27.030001,27.129999,25.98,26.540001,31771100,26.540001
2016-05-02,26.76,28.139999,26.51,27.879999,25196800,27.879999
2016-04-29,26.780001,27.110001,24.969999,26.18,38834400,26.18
2016-04-28,28.25,29.370001,26.90,27.08,21268700,27.08
2016-04-27,27.60,29.120001,27.459999,28.809999,22006300,28.809999
2016-04-26,27.77,28.200001,27.57,28.02,15715800,28.02
2016-04-25,27.33,27.530001,26.75,27.34,18030900,27.34
2016-04-22,26.940001,27.85,26.73,27.74,18958400,27.74
2016-04-21,27.309999,27.540001,26.65,27.07,23027100,27.07
2016-04-20,28.16,28.389999,27.440001,27.57,20090700,27.57
2016-04-19,28.15,28.559999,27.16,27.719999,25455000,27.719999
2016-04-18,26.040001,28.10,26.00,27.99,21096800,27.99
2016-04-15,26.09,26.379999,25.790001,26.299999,16289200,26.299999
2016-04-14,26.00,26.35,25.530001,25.959999,18213400,25.959999
2016-04-13,25.27,25.969999,25.16,25.90,20531200,25.90
2016-04-12,23.91,24.91,23.35,24.66,23575200,24.66
2016-04-11,24.67,24.969999,23.85,23.85,23345900,23.85
2016-04-08,24.540001,24.92,23.799999,24.219999,19005500,24.219999
2016-04-07,25.33,25.639999,23.01,23.629999,34571300,23.629999
2016-04-06,24.540001,26.110001,24.370001,26.059999,22700800,26.059999
2016-04-05,24.91,25.280001,24.280001,24.42,20893400,24.42
2016-04-04,26.67,26.82,25.82,25.91,19947400,25.91
2016-04-01,25.02,26.719999,24.879999,26.610001,18348700,26.610001
2016-03-31,25.809999,26.40,25.48,25.879999,19178300,25.879999
2016-03-30,25.889999,26.49,25.450001,26.08,23871800,26.08
2016-03-29,23.99,25.50,23.77,25.42,22474600,25.42
2016-03-28,23.959999,24.440001,23.559999,24.059999,16586000,24.059999
2016-03-24,22.780001,23.75,22.59,23.690001,18305200,23.690001
2016-03-23,24.530001,24.549999,23.450001,23.59,17816100,23.59
2016-03-22,24.129999,24.959999,24.040001,24.75,16629200,24.75
2016-03-21,23.799999,24.540001,23.719999,24.440001,15929800,24.440001
2016-03-18,23.93,24.23,23.32,23.709999,17928900,23.709999
2016-03-17,22.93,23.90,22.77,23.639999,17940300,23.639999
2016-03-16,21.84,23.120001,21.809999,22.90,22254100,22.90
2016-03-15,21.76,22.16,21.68,22.09,13950700,22.09
2016-03-14,21.940001,22.549999,21.76,22.43,16038400,22.43
