Date,Open,High,Low,Close,Volume,Adj Close
2016-03-15,5.17,5.22,5.08,5.10,8835400,5.10
2016-03-14,5.29,5.35,5.22,5.22,6732700,5.22
2016-03-11,5.28,5.39,5.27,5.29,4653000,5.29
2016-03-10,5.21,5.31,5.14,5.24,7494600,5.24
2016-03-09,5.25,5.28,5.14,5.18,9552700,5.18
2016-03-08,5.31,5.37,5.19,5.21,13322700,5.21
2016-03-07,5.25,5.37,5.20,5.32,4303000,5.32
2016-03-04,5.10,5.34,5.10,5.26,5966200,5.26
2016-03-03,5.15,5.31,5.15,5.16,16541100,5.16
2016-03-02,5.19,5.29,5.15,5.18,9694100,5.18
2016-03-01,5.10,5.26,5.10,5.21,4101900,5.21
2016-02-29,5.10,5.19,5.06,5.08,4715000,5.08
2016-02-26,5.12,5.14,5.07,5.12,4211000,5.12
2016-02-25,5.02,5.11,5.01,5.06,5225100,5.06
2016-02-24,5.05,5.11,5.01,5.04,5238400,5.04
2016-02-23,5.10,5.23,5.07,5.09,5926500,5.09
2016-02-22,5.30,5.32,5.16,5.22,3217100,5.22
2016-02-19,5.19,5.24,5.13,5.16,4922000,5.16
2016-02-18,5.20,5.28,5.14,5.25,4113000,5.25
2016-02-17,5.15,5.21,5.05,5.19,5321800,5.19
2016-02-16,4.98,5.12,4.95,5.03,4490300,5.03
2016-02-12,4.90,5.03,4.90,4.94,5365700,4.94
2016-02-11,4.96,5.01,4.84,4.91,4355000,4.91
2016-02-10,5.00,5.16,4.97,5.03,5457200,5.03
2016-02-09,4.92,5.03,4.87,4.92,3202000,4.92
2016-02-08,5.02,5.09,4.93,4.95,3962500,4.95
2016-02-05,5.12,5.23,5.05,5.09,3322600,5.09
2016-02-04,5.00,5.22,4.98,5.12,6350000,5.12
2016-02-03,5.02,5.08,4.90,5.06,5414800,5.06
2016-02-02,5.02,5.09,4.94,4.99,5780900,4.99
2016-02-01,5.10,5.15,4.93,5.07,7890900,5.07
2016-01-29,5.02,5.19,5.02,5.15,13227800,5.15
2016-01-28,5.13,5.19,4.95,5.02,6401100,5.02
2016-01-27,4.98,5.13,4.96,5.07,4264800,5.07
2016-01-26,5.00,5.20,4.96,5.01,4415100,5.01
2016-01-25,5.03,5.11,4.93,4.96,4824400,4.96
2016-01-22,5.12,5.28,5.03,5.07,3631500,5.07
2016-01-21,4.87,5.11,4.83,5.05,10484600,5.05
2016-01-20,4.97,5.21,4.84,4.87,12074800,4.87
2016-01-19,4.95,5.07,4.86,5.04,8372000,5.04
2016-01-15,4.87,5.00,4.84,4.94,9052400,4.94
2016-01-14,4.99,5.05,4.88,4.98,5390500,4.98
2016-01-13,5.12,5.20,4.90,4.96,10259700,4.96
2016-01-12,5.36,5.40,5.06,5.09,7379400,5.09
2016-01-11,5.37,5.44,5.23,5.32,7359100,5.32
2016-01-08,5.68,5.68,5.33,5.35,11738400,5.35
2016-01-07,5.61,5.77,5.57,5.65,7840300,5.65
2016-01-06,5.67,5.84,5.61,5.71,11486800,5.71
2016-01-05,5.52,5.88,5.39,5.78,12812100,5.78
2016-01-04,5.51,5.67,5.46,5.49,4467900,5.49
