Date,Open,High,Low,Close,Volume,Adj Close
2016-05-12,15.16,15.78,14.89,15.15,79811900,15.15
2016-05-11,14.87,15.47,14.64,15.35,67488800,15.35
2016-05-10,15.20,15.23,14.81,14.84,50400600,14.84
2016-05-09,15.80,15.85,15.26,15.61,56596700,15.61
2016-05-06,16.77,16.790001,15.90,15.97,66121400,15.97
2016-05-05,16.40,16.98,16.32,16.709999,57849600,16.709999
2016-05-04,16.93,17.10,16.60,16.73,69792000,16.73
2016-05-03,16.27,16.85,16.190001,16.52,83258200,16.52
2016-05-02,16.48,16.66,15.62,15.80,69435900,15.80
2016-04-29,16.49,17.559999,16.290001,16.83,116763600,16.83
2016-04-28,15.67,16.40,15.10,16.280001,75399600,16.280001
2016-04-27,16.07,16.15,15.21,15.38,68712200,15.38
2016-04-26,16.00,16.110001,15.73,15.86,43599300,15.86
2016-04-25,16.24,16.57,16.120001,16.190001,54064900,16.190001
2016-04-22,16.52,16.639999,15.94,16.00,57900900,16.00
2016-04-21,16.290001,16.67,16.15,16.41,61490400,16.41
2016-04-20,15.80,16.209999,15.66,16.110001,61324800,16.110001
2016-04-19,15.81,16.370001,15.56,16.030001,71601700,16.030001
2016-04-18,17.129999,17.139999,15.82,15.87,62314600,15.87
2016-04-15,17.09,17.290001,16.90,16.93,53963100,16.93
2016-04-14,17.17,17.48,16.93,17.15,53418100,17.15
2016-04-13,17.690001,17.77,17.18,17.209999,58880500,17.209999
2016-04-12,18.74,19.190001,17.940001,18.120001,69470400,18.120001
2016-04-11,18.15,18.780001,17.950001,18.76,63333400,18.76
2016-04-08,18.27,18.870001,17.969999,18.459999,77414200,18.459999
2016-04-07,17.860001,19.370001,17.65,18.959999,88213800,18.959999
2016-04-06,18.51,18.65,17.34,17.379999,74136300,17.379999
2016-04-05,18.25,18.68,18.00,18.58,94019800,18.58
2016-04-04,17.09,17.639999,17.00,17.57,54699600,17.57
2016-04-01,18.190001,18.290001,17.059999,17.120001,73498600,17.120001
2016-03-31,17.66,17.889999,17.27,17.620001,67541800,17.620001
2016-03-30,17.620001,17.940001,17.219999,17.51,79459900,17.51
2016-03-29,19.10,19.26,17.91,17.950001,69950100,17.950001
2016-03-28,19.120001,19.450001,18.75,19.049999,56989300,19.049999
2016-03-24,20.09,20.25,19.280001,19.299999,82249300,19.299999
2016-03-23,18.73,19.530001,18.709999,19.41,69170100,19.41
2016-03-22,19.040001,19.10,18.40,18.549999,58012900,18.549999
2016-03-21,19.33,19.40,18.719999,18.799999,66471200,18.799999
2016-03-18,19.23,19.73,19.00,19.35,69473500,19.35
2016-03-17,20.10,20.23,19.25,19.49,57695200,19.49
2016-03-16,21.129999,21.15,19.92,20.09,82653700,20.09
2016-03-15,21.190001,21.27,20.83,20.870001,55280200,20.870001
2016-03-14,21.040001,21.219999,20.459999,20.58,49277300,20.58
2016-03-11,21.469999,21.610001,20.889999,20.90,76150700,20.90
2016-03-10,22.07,23.08,21.360001,22.02,107471700,22.02
2016-03-09,22.48,22.92,22.299999,22.43,62434400,22.43
2016-03-08,22.34,22.790001,22.030001,22.73,71195800,22.73
2016-03-07,22.280001,22.389999,21.389999,21.889999,70737300,21.889999
2016-03-04,21.25,22.09,21.129999,21.860001,77225000,21.860001
2016-03-03,22.440001,22.620001,21.379999,21.59,61279700,21.59
2016-03-02,22.790001,23.15,22.299999,22.32,58710200,22.32
2016-03-01,24.290001,24.549999,22.700001,22.719999,67275300,22.719999
2016-02-29,24.40,24.92,23.719999,24.879999,50427200,24.879999
2016-02-26,23.76,24.74,23.639999,24.50,62858600,24.50
2016-02-25,24.82,25.309999,24.129999,24.16,52924600,24.16
2016-02-24,26.23,26.65,24.879999,25.02,77017800,25.02
2016-02-23,24.299999,25.290001,24.120001,25.18,58448300,25.18
2016-02-22,24.709999,24.780001,23.950001,23.969999,58301100,23.969999
2016-02-19,26.559999,26.780001,25.360001,25.42,66587000,25.42
2016-02-18,26.00,26.540001,25.690001,26.08,58956300,26.08
2016-02-17,26.58,26.870001,26.030001,26.18,51266800,26.18
2016-02-16,27.58,28.059999,27.129999,27.25,55924600,27.25
2016-02-12,28.92,29.60,28.469999,28.559999,64855500,28.559999
2016-02-11,29.969999,30.85,29.129999,29.780001,130059200,29.780001
2016-02-10,27.33,28.129999,26.84,28.07,89193800,28.07
2016-02-09,28.73,28.860001,27.299999,27.879999,98752600,27.879999
2016-02-08,27.370001,28.75,27.10,27.620001,105675200,27.620001
2016-02-05,25.309999,26.809999,25.290001,26.360001,85271000,26.360001
2016-02-04,25.43,25.74,24.76,25.360001,84135600,25.360001
2016-02-03,25.00,26.860001,24.969999,25.120001,102104300,25.120001
2016-02-02,24.59,25.629999,24.549999,25.40,73021700,25.40
2016-02-01,24.25,24.68,23.549999,23.84,62357500,23.84
2016-01-29,24.969999,25.08,24.049999,24.120001,77633300,24.120001
2016-01-28,25.17,26.299999,24.959999,25.15,86758900,25.15
2016-01-27,25.299999,26.379999,24.299999,26.02,91947400,26.02
2016-01-26,25.870001,26.219999,24.959999,24.99,71644600,24.99
2016-01-25,25.32,26.370001,24.92,26.24,77204500,26.24
2016-01-22,26.040001,26.309999,24.98,25.00,87109700,25.00
2016-01-21,27.08,28.48,26.32,27.290001,147302600,27.290001
2016-01-20,27.59,29.709999,26.790001,27.41,158844900,27.41
2016-01-19,25.690001,27.950001,25.68,26.709999,104722900,26.709999
2016-01-15,26.98,27.639999,25.959999,26.700001,155308700,26.700001
2016-01-14,24.969999,26.15,23.629999,24.290001,112632300,24.290001
2016-01-13,22.459999,25.66,22.389999,25.200001,123416700,25.200001
2016-01-12,23.049999,24.459999,22.83,22.91,92725200,22.91
2016-01-11,24.549999,26.73,23.82,24.02,131042200,24.02
2016-01-08,22.75,25.16,22.49,24.83,107492800,24.83
2016-01-07,22.75,23.950001,22.17,23.60,120150300,23.60
2016-01-06,22.049999,22.059999,21.24,21.290001,67183900,21.290001
2016-01-05,20.860001,21.51,20.48,20.67,64412200,20.67
2016-01-04,21.66,22.34,21.25,21.34,86112700,21.34
