Date,Open,High,Low,Close,Volume,Adj Close
2016-05-12,106.610001,106.739998,105.139999,105.889999,29120600,105.889999
2016-05-11,107.169998,107.489998,106.330002,106.360001,20883000,106.360001
2016-05-10,106.260002,107.379997,106.07,107.330002,21013500,107.330002
2016-05-09,105.589996,106.370003,105.540001,105.879997,18852100,105.879997
2016-05-06,104.50,105.599998,104.400002,105.580002,29731500,105.580002
2016-05-05,105.43,105.660004,104.809998,105.019997,20724800,105.019997
2016-05-04,105.120003,105.480003,104.790001,105.050003,26689000,105.050003
2016-05-03,105.959999,106.440002,105.449997,105.730003,36351400,105.730003
2016-05-02,105.989998,106.870003,105.550003,106.720001,24791000,106.720001
2016-04-29,106.279999,106.50,104.879997,105.720001,67456900,105.720001
2016-04-28,107.699997,108.330002,106.07,106.279999,29586500,106.279999
2016-04-27,107.339996,107.830002,106.690002,107.580002,32631300,107.580002
2016-04-26,109.209999,109.389999,108.120003,108.449997,15921900,108.449997
2016-04-25,108.620003,108.989998,108.449997,108.980003,14315900,108.980003
2016-04-22,109.209999,109.720001,108.120003,108.980003,39008700,108.980003
2016-04-21,110.580002,111.050003,110.150002,110.650002,19579500,110.650002
2016-04-20,110.550003,111.150002,110.169998,110.639999,17989600,110.639999
2016-04-19,111.440002,111.440002,109.879997,110.550003,42159000,110.550003
2016-04-18,110.32,111.269997,110.25,111.230003,17126100,111.230003
2016-04-15,110.830002,111.059998,110.360001,110.639999,21353300,110.639999
2016-04-14,110.93,111.330002,110.00,110.919998,17199700,110.919998
2016-04-13,110.349998,111.080002,110.209999,110.910004,25356700,110.910004
2016-04-12,108.68,109.720001,108.019997,109.510002,28564100,109.510002
2016-04-11,109.470001,110.019997,108.589996,108.599998,25772100,108.599998
2016-04-08,109.760002,110.019997,108.620003,109.00,22898000,109.00
2016-04-07,110.029999,110.230003,108.610001,109.080002,28567200,109.080002
2016-04-06,108.989998,110.709999,108.989998,110.669998,25056000,110.669998
2016-04-05,109.089996,109.50,108.739998,108.879997,20107900,108.879997
2016-04-04,110.360001,110.440002,109.68,109.940002,17163000,109.940002
2016-04-01,108.540001,110.400002,108.389999,110.360001,26389000,110.360001
2016-03-31,109.279999,109.690002,109.029999,109.199997,21447200,109.199997
2016-03-30,109.480003,110.040001,109.129997,109.360001,23807200,109.360001
2016-03-29,106.910004,108.900002,106.730003,108.830002,29963900,108.830002
2016-03-28,107.559998,107.580002,106.919998,107.110001,13892300,107.110001
