Date,Open,High,Low,Close,Volume,Adj Close
2016-05-12,36.32,36.48,34.93,35.57,15802300,35.57
2016-05-11,36.07,36.459999,35.869999,36.060001,8163500,36.060001
2016-05-10,35.50,36.02,35.16,35.959999,6712100,35.959999
2016-05-09,35.419998,35.57,34.990002,35.279999,8312000,35.279999
2016-05-06,34.91,35.419998,34.84,35.330002,4576100,35.330002
2016-05-05,35.049999,35.380001,34.709999,34.970001,6160600,34.970001
2016-05-04,35.139999,35.169998,34.400002,34.759998,13133100,34.759998
2016-05-03,35.59,35.740002,35.259998,35.57,5588300,35.57
2016-05-02,35.869999,36.220001,35.700001,36.00,6396000,36.00
2016-04-29,36.049999,36.130001,35.139999,35.529999,8022800,35.529999
2016-04-28,37.080002,37.299999,36.110001,36.200001,9528900,36.200001
2016-04-27,36.389999,37.330002,36.32,37.310001,8804000,37.310001
2016-04-26,36.669998,37.09,36.32,36.48,5354100,36.48
2016-04-25,36.279999,36.650002,36.18,36.450001,4799300,36.450001
2016-04-22,36.529999,36.779999,36.150002,36.27,5575500,36.27
2016-04-21,36.459999,36.630001,36.25,36.41,4447600,36.41
2016-04-20,36.25,36.669998,36.209999,36.450001,5004300,36.450001
2016-04-19,37.110001,37.18,36.080002,36.310001,7718900,36.310001
2016-04-18,37.060001,37.060001,36.610001,36.970001,7680600,36.970001
2016-04-15,36.830002,37.459999,36.709999,37.130001,10914800,37.130001
2016-04-14,36.639999,37.00,36.490002,36.84,10409800,36.84
2016-04-13,36.00,36.75,36.00,36.740002,8763600,36.740002
2016-04-12,36.00,36.049999,35.139999,35.84,7313600,35.84
2016-04-11,35.869999,36.470001,35.759998,35.880001,9681100,35.880001
2016-04-08,35.720001,35.950001,35.310001,35.66,6394400,35.66
2016-04-07,35.57,35.889999,35.279999,35.43,9357000,35.43
2016-04-06,35.299999,35.82,34.630001,35.799999,11321200,35.799999
2016-04-05,35.48,36.080002,35.34,35.75,8482700,35.75
2016-04-04,36.450001,36.639999,35.66,35.799999,9848500,35.799999
2016-04-01,35.41,36.169998,35.139999,36.150002,8696300,36.150002
2016-03-31,35.919998,36.00,35.349998,35.630001,9467100,35.630001
2016-03-30,35.52,36.25,35.50,35.759998,9404700,35.759998
2016-03-29,34.68,35.470001,34.599998,35.389999,6543400,35.389999
2016-03-28,34.419998,34.98,34.380001,34.830002,6274800,34.830002
2016-03-24,34.119999,34.540001,34.009998,34.48,6117100,34.48
2016-03-23,34.00,34.68,33.849998,34.43,10699100,34.43
